"Plot Title: St33_SONDE_18Jul21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 2409646, SEN S/N: 2409646)","Intensity, Lux (LGR S/N: 2409646, SEN S/N: 2409646)","Coupler Attached (LGR S/N: 2409646)","Host Connected (LGR S/N: 2409646)","Stopped (LGR S/N: 2409646)","End Of File (LGR S/N: 2409646)"
456,07/27/21 21:30:00,11.722,516.7,,,,
457,07/27/21 22:00:00,11.722,312.2,,,,
458,07/27/21 22:30:00,11.722,53.8,,,,
459,07/27/21 23:00:00,11.334,21.5,,,,
460,07/27/21 23:30:00,11.431,10.8,,,,
461,07/28/21 00:00:00,11.916,0.0,,,,
462,07/28/21 00:30:00,11.819,0.0,,,,
463,07/28/21 01:00:00,11.625,0.0,,,,
464,07/28/21 01:30:00,11.722,0.0,,,,
465,07/28/21 02:00:00,11.236,0.0,,,,
466,07/28/21 02:30:00,11.528,0.0,,,,
467,07/28/21 03:00:00,11.139,0.0,,,,
468,07/28/21 03:30:00,11.722,21.5,,,,
469,07/28/21 04:00:00,11.625,183.0,,,,
470,07/28/21 04:30:00,11.431,914.9,,,,
471,07/28/21 05:00:00,11.819,1636.1,,,,
472,07/28/21 05:30:00,11.819,5166.7,,,,
473,07/28/21 06:00:00,11.722,4477.8,,,,
474,07/28/21 06:30:00,11.722,13089.0,,,,
475,07/28/21 07:00:00,11.431,5166.7,,,,
