"Plot Title: 10517223"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testT)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testL)","Coupler Detached (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
3241,08/14/14 22:00:00,8.879,107.6,,
3242,08/14/14 22:30:00,8.481,0.0,,
3243,08/14/14 23:00:00,8.779,0.0,,
3244,08/14/14 23:30:00,8.581,0.0,,
3245,08/15/14 00:00:00,8.581,0.0,,
3246,08/15/14 00:30:00,8.082,0.0,,
3247,08/15/14 01:00:00,7.882,0.0,,
3248,08/15/14 01:30:00,7.481,0.0,,
3249,08/15/14 02:00:00,7.682,0.0,,
3250,08/15/14 02:30:00,7.582,0.0,,
3251,08/15/14 03:00:00,7.582,0.0,,
3252,08/15/14 03:30:00,7.882,0.0,,
3253,08/15/14 04:00:00,8.082,0.0,,
3254,08/15/14 04:30:00,8.779,107.6,,
3255,08/15/14 05:00:00,8.581,785.8,,
3256,08/15/14 05:30:00,8.978,3100.0,,
3257,08/15/14 06:00:00,9.275,3788.9,,
3258,08/15/14 06:30:00,9.669,7233.4,,
3259,08/15/14 07:00:00,9.965,9644.5,,
3260,08/15/14 07:30:00,10.357,13777.9,,
3261,08/15/14 08:00:00,10.846,18600.1,,
3262,08/15/14 08:30:00,13.269,44089.2,,
3263,08/15/14 09:00:00,14.709,57867.0,,
3264,08/15/14 09:30:00,14.804,57867.0,,
3265,08/15/14 10:00:00,24.351,66133.8,,
3266,08/15/14 10:30:00,23.677,49600.3,,
3267,08/15/14 11:00:00,20.805,39955.8,,
3268,08/15/14 11:30:00,18.426,28933.5,,
3269,08/15/14 12:00:00,15.760,22044.6,,
3270,08/15/14 12:30:00,18.521,49600.3,,
3271,08/15/14 13:00:00,24.351,66133.8,,
3272,08/15/14 13:30:00,17.094,28933.5,,
3273,08/15/14 14:00:00,15.664,26178.0,,
3274,08/15/14 14:30:00,13.076,13089.0,,
3275,08/15/14 15:00:00,13.558,24800.2,,
3276,08/15/14 15:30:00,13.269,27555.7,,
3277,08/15/14 16:00:00,10.553,11022.3,,
3278,08/15/14 16:30:00,10.748,8266.7,,
3279,08/15/14 17:00:00,11.139,11022.3,,
3280,08/15/14 17:30:00,10.259,12400.1,,
3281,08/15/14 18:00:00,9.669,6544.5,,
3282,08/15/14 18:30:00,9.373,1636.1,,
3283,08/15/14 19:00:00,9.373,3100.0,,
3284,08/15/14 19:30:00,8.680,3444.5,,
3285,08/15/14 20:00:00,8.282,2152.8,,
3286,08/15/14 20:30:00,8.082,1463.9,,
3287,08/15/14 21:00:00,8.282,1076.4,,
3288,08/15/14 21:30:00,8.082,150.7,,
3289,08/15/14 22:00:00,7.983,10.8,,
3290,08/15/14 22:30:00,7.882,0.0,,
3291,08/15/14 23:00:00,7.782,0.0,,
3292,08/15/14 23:30:00,7.682,0.0,,
3293,08/16/14 00:00:00,7.782,0.0,,
3294,08/16/14 00:30:00,8.082,0.0,,
3295,08/16/14 01:00:00,8.082,0.0,,
3296,08/16/14 01:30:00,8.182,0.0,,
3297,08/16/14 02:00:00,8.182,0.0,,
3298,08/16/14 02:30:00,7.983,0.0,,
3299,08/16/14 03:00:00,7.983,0.0,,
3300,08/16/14 03:30:00,7.983,0.0,,
3301,08/16/14 04:00:00,7.882,0.0,,
3302,08/16/14 04:30:00,7.782,0.0,,
3303,08/16/14 05:00:00,7.481,183.0,,
3304,08/16/14 05:30:00,7.381,1087.2,,
3305,08/16/14 06:00:00,7.381,1162.5,,
3306,08/16/14 06:30:00,7.582,3100.0,,
3307,08/16/14 07:00:00,7.582,4305.6,,
3308,08/16/14 07:30:00,7.882,9300.1,,
3309,08/16/14 08:00:00,7.582,4133.4,,
3310,08/16/14 08:30:00,7.882,13777.9,,
3311,08/16/14 09:00:00,8.680,17911.2,,
3312,08/16/14 09:30:00,8.581,15155.7,,
3313,08/16/14 10:00:00,7.983,8266.7,,
3314,08/16/14 10:30:00,8.581,15155.7,,
3315,08/16/14 11:00:00,9.472,33066.9,,
3316,08/16/14 11:30:00,10.357,49600.3,,
3317,08/16/14 12:00:00,8.879,19289.0,,
3318,08/16/14 12:30:00,10.846,46844.8,,
3319,08/16/14 13:00:00,10.259,49600.3,,
3320,08/16/14 13:30:00,10.846,35822.5,,
3321,08/16/14 14:00:00,12.207,68889.3,,
3322,08/16/14 14:30:00,11.334,55111.5,,
3323,08/16/14 15:00:00,10.651,39955.8,,
3324,08/16/14 15:30:00,10.553,42711.4,,
3325,08/16/14 16:00:00,10.455,41333.6,,
3326,08/16/14 16:30:00,10.553,35822.5,,
3327,08/16/14 17:00:00,9.275,24800.2,,
3328,08/16/14 17:30:00,10.063,44089.2,,
3329,08/16/14 18:00:00,9.472,14466.8,,
3330,08/16/14 18:30:00,9.275,28933.5,,
3331,08/16/14 19:00:00,7.481,8611.2,,
3332,08/16/14 19:30:00,7.280,6544.5,,
3333,08/16/14 20:00:00,6.471,4650.0,,
3334,08/16/14 20:30:00,6.064,3961.1,,
3335,08/16/14 21:00:00,5.655,710.4,,
3336,08/16/14 21:30:00,5.552,247.6,,
3337,08/16/14 22:00:00,5.141,53.8,,
3338,08/16/14 22:30:00,5.141,0.0,,
3339,08/16/14 23:00:00,5.141,0.0,,
3340,08/16/14 23:30:00,5.037,0.0,,
3341,08/17/14 00:00:00,4.831,0.0,,
3342,08/17/14 00:30:00,4.727,0.0,,
3343,08/17/14 01:00:00,5.244,0.0,,
3344,08/17/14 01:30:00,5.037,0.0,,
3345,08/17/14 02:00:00,5.141,0.0,,
3346,08/17/14 02:30:00,5.347,0.0,,
3347,08/17/14 03:00:00,5.244,0.0,,
3348,08/17/14 03:30:00,5.244,0.0,,
3349,08/17/14 04:00:00,5.450,0.0,,
3350,08/17/14 04:30:00,5.655,53.8,,
3351,08/17/14 05:00:00,5.552,258.3,,
3352,08/17/14 05:30:00,5.655,1141.0,,
3353,08/17/14 06:00:00,5.757,1808.3,,
3354,08/17/14 06:30:00,5.962,3100.0,,
3355,08/17/14 07:00:00,5.962,4994.5,,
3356,08/17/14 07:30:00,6.268,8611.2,,
3357,08/17/14 08:00:00,6.573,12400.1,,
3358,08/17/14 08:30:00,6.775,15844.5,,
3359,08/17/14 09:00:00,7.381,22044.6,,
3360,08/17/14 09:30:00,7.179,16533.4,,
3361,08/17/14 10:00:00,7.481,14466.8,,
3362,08/17/14 10:30:00,8.481,19289.0,,
3363,08/17/14 11:00:00,8.879,24800.2,,
3364,08/17/14 11:30:00,9.669,23422.4,,
3365,08/17/14 12:00:00,14.134,74400.5,,
3366,08/17/14 12:30:00,12.207,33066.9,,
3367,08/17/14 13:00:00,15.282,52355.9,,
3368,08/17/14 13:30:00,17.855,82667.2,,
3369,08/17/14 14:00:00,16.713,39955.8,,
3370,08/17/14 14:30:00,16.523,57867.0,,
3371,08/17/14 15:00:00,14.804,37200.2,,
3372,08/17/14 15:30:00,14.134,26178.0,,
3373,08/17/14 16:00:00,16.523,60622.6,,
3374,08/17/14 16:30:00,15.473,74400.5,,
3375,08/17/14 17:00:00,15.664,42711.4,,
3376,08/17/14 17:30:00,16.237,39955.8,,
3377,08/17/14 18:00:00,18.711,37200.2,,
3378,08/17/14 18:30:00,15.760,18600.1,,
3379,08/17/14 19:00:00,14.421,15844.5,,
3380,08/17/14 19:30:00,12.980,14466.8,,
3381,08/17/14 20:00:00,10.553,13777.9,,
3382,08/17/14 20:30:00,10.259,6544.5,,
3383,08/17/14 21:00:00,7.983,3444.5,,
3384,08/17/14 21:30:00,7.682,409.0,,
3385,08/17/14 22:00:00,7.079,32.3,,
3386,08/17/14 22:30:00,6.573,0.0,,
3387,08/17/14 23:00:00,6.573,0.0,,
3388,08/17/14 23:30:00,6.573,0.0,,
3389,08/18/14 00:00:00,7.079,0.0,,
3390,08/18/14 00:30:00,6.877,0.0,,
3391,08/18/14 01:00:00,6.268,0.0,,
3392,08/18/14 01:30:00,5.244,0.0,,
3393,08/18/14 02:00:00,4.934,0.0,,
3394,08/18/14 02:30:00,4.207,0.0,,
3395,08/18/14 03:00:00,4.519,0.0,,
3396,08/18/14 03:30:00,3.578,0.0,,
3397,08/18/14 04:00:00,3.788,0.0,,
3398,08/18/14 04:30:00,4.623,118.4,,
3399,08/18/14 05:00:00,3.788,1119.5,,
3400,08/18/14 05:30:00,4.415,2927.8,,
3401,08/18/14 06:00:00,5.347,14466.8,,
3402,08/18/14 06:30:00,7.280,22044.6,,
3403,08/18/14 07:00:00,5.450,7233.4,,
3404,08/18/14 07:30:00,5.757,9644.5,,
3405,08/18/14 08:00:00,7.882,13089.0,,
3406,08/18/14 08:30:00,8.182,8611.2,,
3407,08/18/14 09:00:00,10.651,20666.8,,
3408,08/18/14 09:30:00,10.161,28933.5,,
3409,08/18/14 10:00:00,10.357,22044.6,,
3410,08/18/14 10:30:00,9.373,16533.4,,
3411,08/18/14 11:00:00,8.680,20666.8,,
3412,08/18/14 11:30:00,11.334,33066.9,,
3413,08/18/14 12:00:00,10.161,26178.0,,
3414,08/18/14 12:30:00,14.134,115734.1,,
3415,08/18/14 13:00:00,13.750,104711.8,,
3416,08/18/14 13:30:00,13.750,126756.4,,
3417,08/18/14 14:00:00,13.558,93689.5,,
3418,08/18/14 14:30:00,12.883,26178.0,,
3419,08/18/14 15:00:00,12.207,79911.6,,
3420,08/18/14 15:30:00,14.325,33066.9,,
3421,08/18/14 16:00:00,17.379,57867.0,,
3422,08/18/14 16:30:00,11.819,23422.4,,
3423,08/18/14 17:00:00,17.950,137778.7,,
3424,08/18/14 17:30:00,17.189,121245.2,,
3425,08/18/14 18:00:00,17.570,115734.1,,
3426,08/18/14 18:30:00,18.616,99200.7,,
3427,08/18/14 19:00:00,16.808,63378.2,,
3428,08/18/14 19:30:00,15.664,60622.6,,
3429,08/18/14 20:00:00,11.819,7233.4,,
3430,08/18/14 20:30:00,11.236,28933.5,,
3431,08/18/14 21:00:00,7.682,3961.1,,
3432,08/18/14 21:30:00,5.962,473.6,,
3433,08/18/14 22:00:00,5.655,53.8,,
3434,08/18/14 22:30:00,5.141,0.0,,
3435,08/18/14 23:00:00,4.934,0.0,,
3436,08/18/14 23:30:00,4.102,0.0,,
3437,08/19/14 00:00:00,4.623,0.0,,
3438,08/19/14 00:30:00,4.623,0.0,,
3439,08/19/14 01:00:00,3.893,0.0,,
3440,08/19/14 01:30:00,3.367,0.0,,
3441,08/19/14 02:00:00,3.472,0.0,,
3442,08/19/14 02:30:00,2.624,0.0,,
3443,08/19/14 03:00:00,2.088,0.0,,
3444,08/19/14 03:30:00,1.221,0.0,,
3445,08/19/14 04:00:00,2.730,0.0,,
3446,08/19/14 04:30:00,2.837,118.4,,
3447,08/19/14 05:00:00,3.049,688.9,,
3448,08/19/14 05:30:00,3.788,4305.6,,
3449,08/19/14 06:00:00,4.727,3272.2,,
3450,08/19/14 06:30:00,4.934,7233.4,,
3451,08/19/14 07:00:00,6.674,14466.8,,
3452,08/19/14 07:30:00,10.748,27555.7,,
3453,08/19/14 08:00:00,11.139,55111.5,,
3454,08/19/14 08:30:00,15.855,79911.6,,
3455,08/19/14 09:00:00,24.738,93689.5,,
3456,08/19/14 09:30:00,14.038,37200.2,,
3457,08/19/14 10:00:00,17.950,66133.8,,
3458,08/19/14 10:30:00,19.853,154312.1,,
3459,08/19/14 11:00:00,21.569,115734.1,,
3460,08/19/14 11:30:00,26.683,148801.0,,
3461,08/19/14 12:00:00,28.953,121245.2,,
3462,08/19/14 12:30:00,27.567,143289.8,,
3463,08/19/14 13:00:00,28.258,88178.4,,
3464,08/19/14 13:30:00,19.472,57867.0,,
3465,08/19/14 14:00:00,15.282,66133.8,,
3466,08/19/14 14:30:00,16.332,68889.3,,
3467,08/19/14 15:00:00,16.141,37200.2,,
3468,08/19/14 15:30:00,16.808,52355.9,,
3469,08/19/14 16:00:00,14.709,35822.5,,Logged
