"Plot Title: MD_st33_frame_3Aug20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Temp)","Intensity, Lux (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Light)","Host Connected (LGR S/N: 10517215)","Coupler Attached (LGR S/N: 10517215)","Stopped (LGR S/N: 10517215)","End Of File (LGR S/N: 10517215)"
3065,05/16/21 08:00:00,4.415,1097.9,,,,
3066,05/16/21 10:00:00,4.519,2066.7,,,,
3067,05/16/21 12:00:00,4.311,1313.2,,,,
3068,05/16/21 14:00:00,4.415,1291.7,,,,
3069,05/16/21 16:00:00,4.519,1130.2,,,,
3070,05/16/21 18:00:00,4.519,505.9,,,,
3071,05/16/21 20:00:00,4.519,204.5,,,,
3072,05/16/21 22:00:00,4.415,0.0,,,,
3073,05/17/21 00:00:00,4.415,0.0,,,,
3074,05/17/21 02:00:00,4.311,0.0,,,,
3075,05/17/21 04:00:00,4.102,0.0,,,,
3076,05/17/21 06:00:00,3.893,269.1,,,,
3077,05/17/21 08:00:00,3.998,1119.5,,,,
3078,05/17/21 10:00:00,3.998,1377.8,,,,
3079,05/17/21 12:00:00,3.998,1377.8,,,,
3080,05/17/21 14:00:00,4.102,1280.9,,,,
3081,05/17/21 16:00:00,4.102,1550.0,,,,
3082,05/17/21 18:00:00,4.102,538.2,,,,
3083,05/17/21 20:00:00,3.998,183.0,,,,
3084,05/17/21 22:00:00,3.998,10.8,,,,
3085,05/18/21 00:00:00,3.998,0.0,,,,
3086,05/18/21 02:00:00,3.893,0.0,,,,
3087,05/18/21 04:00:00,3.893,0.0,,,,
3088,05/18/21 06:00:00,3.683,43.1,,,,
3089,05/18/21 08:00:00,3.472,86.1,,,,
3090,05/18/21 10:00:00,3.472,204.5,,,,
3091,05/18/21 12:00:00,3.683,333.7,,,,
3092,05/18/21 14:00:00,3.893,387.5,,,,
3093,05/18/21 16:00:00,3.893,269.1,,,,
3094,05/18/21 18:00:00,3.472,86.1,,,,
3095,05/18/21 20:00:00,3.367,43.1,,,,
3096,05/18/21 22:00:00,3.367,0.0,,,,
3097,05/19/21 00:00:00,3.367,0.0,,,,
3098,05/19/21 02:00:00,3.472,0.0,,,,
3099,05/19/21 04:00:00,3.472,0.0,,,,
3100,05/19/21 06:00:00,3.472,43.1,,,,
3101,05/19/21 08:00:00,3.472,172.2,,,,
3102,05/19/21 10:00:00,3.683,559.7,,,,
3103,05/19/21 12:00:00,3.998,1313.2,,,,
3104,05/19/21 14:00:00,4.102,1087.2,,,,
3105,05/19/21 16:00:00,4.415,1162.5,,,,
3106,05/19/21 18:00:00,4.311,505.9,,,,
3107,05/19/21 20:00:00,4.311,150.7,,,,
3108,05/19/21 22:00:00,4.207,10.8,,,,
3109,05/20/21 00:00:00,4.102,0.0,,,,
3110,05/20/21 02:00:00,4.102,0.0,,,,
3111,05/20/21 04:00:00,3.998,0.0,,,,
3112,05/20/21 06:00:00,4.102,32.3,,,,
3113,05/20/21 08:00:00,4.102,247.6,,,,
3114,05/20/21 10:00:00,4.415,1108.7,,,,
3115,05/20/21 12:00:00,4.727,1463.9,,,,
3116,05/20/21 14:00:00,5.037,1302.4,,,,
3117,05/20/21 16:00:00,4.934,753.5,,,,
3118,05/20/21 18:00:00,5.141,333.7,,,,
3119,05/20/21 20:00:00,5.037,118.4,,,,
3120,05/20/21 22:00:00,5.037,0.0,,,,
3121,05/21/21 00:00:00,4.934,0.0,,,,
3122,05/21/21 02:00:00,4.831,0.0,,,,
3123,05/21/21 04:00:00,4.831,0.0,,,,
3124,05/21/21 06:00:00,4.727,86.1,,,,
3125,05/21/21 08:00:00,4.831,139.9,,,,
3126,05/21/21 10:00:00,4.934,312.2,,,,
3127,05/21/21 12:00:00,5.141,344.4,,,,
3128,05/21/21 14:00:00,5.141,333.7,,,,
3129,05/21/21 16:00:00,5.141,161.5,,,,
3130,05/21/21 18:00:00,5.037,64.6,,,,
3131,05/21/21 20:00:00,4.934,21.5,,,,
3132,05/21/21 22:00:00,4.727,0.0,,,,
3133,05/22/21 00:00:00,4.623,0.0,,,,
3134,05/22/21 02:00:00,4.519,0.0,,,,
3135,05/22/21 04:00:00,4.415,0.0,,,,
3136,05/22/21 06:00:00,4.415,21.5,,,,
3137,05/22/21 08:00:00,4.415,32.3,,,,
3138,05/22/21 10:00:00,4.311,43.1,,,,
3139,05/22/21 12:00:00,4.415,86.1,,,,
3140,05/22/21 14:00:00,4.415,118.4,,,,
3141,05/22/21 16:00:00,4.519,64.6,,,,
3142,05/22/21 18:00:00,4.519,43.1,,,,
3143,05/22/21 20:00:00,4.519,1162.5,,,,
3144,05/22/21 22:00:00,4.415,96.9,,,,
3145,05/23/21 00:00:00,4.415,0.0,,,,
3146,05/23/21 02:00:00,4.311,0.0,,,,
3147,05/23/21 04:00:00,4.311,10.8,,,,
3148,05/23/21 06:00:00,4.311,236.8,,,,
3149,05/23/21 08:00:00,4.311,656.6,,,,
3150,05/23/21 10:00:00,4.311,656.6,,,,
3151,05/23/21 12:00:00,4.311,656.6,,,,
3152,05/23/21 14:00:00,4.415,570.5,,,,
3153,05/23/21 16:00:00,4.519,796.5,,,,
3154,05/23/21 18:00:00,4.519,1141.0,,,,
3155,05/23/21 20:00:00,4.519,215.3,,,,
3156,05/23/21 22:00:00,4.519,10.8,,,,
3157,05/24/21 00:00:00,4.519,0.0,,,,
3158,05/24/21 02:00:00,4.415,0.0,,,,
3159,05/24/21 04:00:00,4.415,0.0,,,,
3160,05/24/21 06:00:00,4.415,43.1,,,,
3161,05/24/21 08:00:00,4.311,215.3,,,,
3162,05/24/21 10:00:00,4.415,430.6,,,,
3163,05/24/21 12:00:00,4.415,376.7,,,,
3164,05/24/21 14:00:00,4.519,258.3,,,,
3165,05/24/21 16:00:00,4.519,710.4,,,,
3166,05/24/21 18:00:00,4.623,645.8,,,,
3167,05/24/21 20:00:00,4.623,387.5,,,,
3168,05/24/21 22:00:00,4.623,64.6,,,,
3169,05/25/21 00:00:00,4.519,0.0,,,,
3170,05/25/21 02:00:00,4.519,0.0,,,,
3171,05/25/21 04:00:00,4.519,43.1,,,,
3172,05/25/21 06:00:00,4.415,312.2,,,,
3173,05/25/21 08:00:00,4.519,904.2,,,,
3174,05/25/21 10:00:00,4.623,1011.8,,,,
3175,05/25/21 12:00:00,13.076,204.5,,,,
3176,05/25/21 14:00:00,18.616,183.0,,,,
3177,05/25/21 16:00:00,23.484,462.9,,,,
3178,05/25/21 18:00:00,23.677,344.4,,,,
3179,05/25/21 20:00:00,21.664,43.1,,,,
3180,05/25/21 22:00:00,21.187,0.0,,,,
3181,05/26/21 00:00:00,20.901,0.0,,,,
3182,05/26/21 02:00:00,20.615,0.0,,,,
3183,05/26/21 04:00:00,20.424,0.0,,,,
3184,05/26/21 06:00:00,20.615,21.5,,,,
3185,05/26/21 08:00:00,20.805,21.5,,,,
3186,05/26/21 10:00:00,22.812,53.8,,,,
3187,05/26/21 12:00:00,23.388,107.6,,,,
3188,05/26/21 14:00:00,23.773,107.6,,,,
3189,05/26/21 16:00:00,24.738,183.0,,,,
3190,05/26/21 18:00:00,25.513,215.3,,,,
3191,05/26/21 20:00:00,25.513,161.5,,,,
3192,05/26/21 22:00:00,24.835,32.3,,,,
3193,05/27/21 00:00:00,23.773,0.0,,,,
3194,05/27/21 02:00:00,23.004,0.0,,,,
3195,05/27/21 04:00:00,22.429,0.0,,,,
3196,05/27/21 06:00:00,22.333,10.8,,,,
3197,05/27/21 08:00:00,22.812,32.3,,,,
3198,05/27/21 10:00:00,23.388,75.3,,,,
3199,05/27/21 12:00:00,23.966,129.2,,,,
3200,05/27/21 14:00:00,24.448,129.2,,,,
3201,05/27/21 16:00:00,25.416,215.3,,,,
3202,05/27/21 18:00:00,25.222,150.7,,,,
3203,05/27/21 20:00:00,24.835,96.9,,,,
3204,05/27/21 22:00:00,24.641,21.5,,,,
3205,05/28/21 00:00:00,23.581,0.0,,,,
3206,05/28/21 02:00:00,23.004,0.0,,,,
3207,05/28/21 04:00:00,22.525,0.0,,,,
3208,05/28/21 06:00:00,22.621,10.8,,,,
3209,05/28/21 08:00:00,22.812,10.8,,,,
3210,05/28/21 10:00:00,23.004,43.1,,,,
3211,05/28/21 12:00:00,23.581,75.3,,,,
3212,05/28/21 14:00:00,24.062,86.1,,,,
3213,05/28/21 16:00:00,24.351,53.8,,,,
3214,05/28/21 18:00:00,24.448,21.5,,,,
3215,05/28/21 20:00:00,23.966,10.8,,,,
3216,05/28/21 22:00:00,23.100,0.0,,,,
3217,05/29/21 00:00:00,22.908,0.0,,,,
3218,05/29/21 02:00:00,22.429,0.0,,,,
3219,05/29/21 04:00:00,22.238,0.0,,,,
3220,05/29/21 06:00:00,22.238,0.0,,,,
3221,05/29/21 08:00:00,22.142,10.8,,,,
3222,05/29/21 10:00:00,22.142,53.8,,,,
3223,05/29/21 12:00:00,22.908,139.9,,,,
3224,05/29/21 14:00:00,23.773,247.6,,,,
3225,05/29/21 16:00:00,23.581,226.0,,,,
3226,05/29/21 18:00:00,24.255,75.3,,,,
3227,05/29/21 20:00:00,22.717,0.0,,,,
3228,05/29/21 22:00:00,22.046,0.0,,,,
3229,05/30/21 00:00:00,21.664,0.0,,,,
3230,05/30/21 02:00:00,21.473,0.0,,,,
3231,05/30/21 04:00:00,21.569,0.0,,,,
3232,05/30/21 06:00:00,21.569,10.8,,,,
3233,05/30/21 08:00:00,21.569,32.3,,,,
3234,05/30/21 10:00:00,21.569,53.8,,,,
3235,05/30/21 12:00:00,21.855,75.3,,,,
3236,05/30/21 14:00:00,21.855,96.9,,,,
3237,05/30/21 16:00:00,23.869,592.0,,,,
3238,05/30/21 18:00:00,23.004,226.0,,,,
3239,05/30/21 20:00:00,22.717,32.3,,,,
3240,05/30/21 22:00:00,22.621,0.0,,,,
3241,05/31/21 00:00:00,22.142,0.0,,,,
3242,05/31/21 02:00:00,21.664,0.0,,,,
3243,05/31/21 04:00:00,21.378,0.0,,,,
3244,05/31/21 06:00:00,21.473,32.3,,,,
3245,05/31/21 08:00:00,21.664,64.6,,,,
3246,05/31/21 10:00:00,22.525,107.6,,,,
3247,05/31/21 10:46:59,,,Logged,,,
3248,05/31/21 10:47:00,,,,Logged,,
3249,05/31/21 10:47:10,,,,,Logged,Logged
