Plot Title: miniDOT-Benthic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)"	"Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)"	Coupler Attached (LGR S/N: 10349964)	Host Connected (LGR S/N: 10349964)	Stopped (LGR S/N: 10349964)	End Of File (LGR S/N: 10349964)
509	6/23/2018 21:00	12.787	53.8				
510	6/23/2018 21:30	12.98	43.1				
511	6/23/2018 22:00	13.173	32.3				
512	6/23/2018 22:30	13.269	21.5				
513	6/23/2018 23:00	13.269	0				
514	6/23/2018 23:30	13.365	0				
515	6/24/2018 0:00	13.461	0				
516	6/24/2018 0:30	13.365	0				
517	6/24/2018 1:00	13.365	0				
518	6/24/2018 1:30	13.461	0				
519	6/24/2018 2:00	13.365	0				
520	6/24/2018 2:30	13.365	0				
521	6/24/2018 3:00	13.173	0				
522	6/24/2018 3:30	13.076	0				
523	6/24/2018 4:00	12.98	32.3				
524	6/24/2018 4:30	12.98	10.8				
525	6/24/2018 5:00	12.98	21.5				
526	6/24/2018 5:30	12.98	32.3				
527	6/24/2018 6:00	12.98	64.6				
528	6/24/2018 6:30	12.883	150.7				
529	6/24/2018 7:00	12.883	86.1				
530	6/24/2018 7:30	12.883	139.9				
531	6/24/2018 8:00	12.883	355.2				
532	6/24/2018 8:30	12.98	387.5				
533	6/24/2018 9:00	12.98	183				
534	6/24/2018 9:30	12.98	322.9				
535	6/24/2018 10:00	12.98	452.1				
536	6/24/2018 10:30	12.98	527.4				
537	6/24/2018 11:00	13.076	764.2				
538	6/24/2018 11:30	13.076	850.4				
539	6/24/2018 12:00	13.173	559.7				
540	6/24/2018 12:30	13.173	796.5				
541	6/24/2018 13:00	13.269	742.7				
542	6/24/2018 13:30	13.269	452.1				
543	6/24/2018 14:00	13.365	721.2				
544	6/24/2018 14:30	13.269	387.5				
545	6/24/2018 15:00	13.269	366				
546	6/24/2018 15:30	13.269	247.6				
547	6/24/2018 16:00	13.365	312.2				
548	6/24/2018 16:30	13.269	118.4				
549	6/24/2018 17:00	13.269	172.2				
550	6/24/2018 17:30	13.269	118.4				
551	6/24/2018 18:00	13.173	118.4				
552	6/24/2018 18:30	13.269	64.6				
553	6/24/2018 19:00	13.269	32.3				
554	6/24/2018 19:30	13.365	32.3				
555	6/24/2018 20:00	13.365	10.8				
556	6/24/2018 20:30	13.365	0				
557	6/24/2018 21:00	13.365	10.8				
558	6/24/2018 21:30	13.365	0				
559	6/24/2018 22:00	13.365	0				
560	6/24/2018 22:30	13.365	0				
561	6/24/2018 23:00	13.365	0				
562	6/24/2018 23:30	13.365	0				
563	6/25/2018 0:00	13.461	0				
564	6/25/2018 0:30	13.461	0				
565	6/25/2018 1:00	13.654	0				
566	6/25/2018 1:30	13.654	0				
567	6/25/2018 2:00	13.75	0				
568	6/25/2018 2:30	13.75	0				
569	6/25/2018 3:00	13.75	0				
570	6/25/2018 3:30	13.75	0				
571	6/25/2018 4:00	13.75	10.8				
572	6/25/2018 4:30	13.75	0				
573	6/25/2018 5:00	13.75	0				
574	6/25/2018 5:30	13.75	10.8				
575	6/25/2018 6:00	13.75	161.5				
576	6/25/2018 6:30	13.846	925.7				
577	6/25/2018 7:00	13.846	10.8				
578	6/25/2018 7:30	13.846	10.8				
579	6/25/2018 8:00	13.942	0				
580	6/25/2018 8:30	13.75	10.8				
581	6/25/2018 9:00	13.654	0				
582	6/25/2018 9:30	13.461	0				
583	6/25/2018 10:00	13.461	0				
584	6/25/2018 10:30	13.461	0				
585	6/25/2018 11:00	13.461	10.8				
586	6/25/2018 11:30	13.461	0				
