"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
384,10/04/20 22:00:00,3.788,0.0,,,,
385,10/05/20 00:00:00,3.788,0.0,,,,
386,10/05/20 02:00:00,3.788,0.0,,,,
387,10/05/20 04:00:00,3.788,0.0,,,,
388,10/05/20 06:00:00,3.788,0.0,,,,
389,10/05/20 08:00:00,3.788,10.8,,,,
390,10/05/20 10:00:00,3.788,183.0,,,,
391,10/05/20 12:00:00,3.788,269.1,,,,
392,10/05/20 14:00:00,3.788,204.5,,,,
393,10/05/20 16:00:00,3.788,150.7,,,,
394,10/05/20 18:00:00,3.788,0.0,,,,
395,10/05/20 20:00:00,3.683,0.0,,,,
396,10/05/20 22:00:00,3.683,0.0,,,,
397,10/06/20 00:00:00,3.683,0.0,,,,
398,10/06/20 02:00:00,3.683,0.0,,,,
399,10/06/20 04:00:00,3.683,0.0,,,,
400,10/06/20 06:00:00,3.683,0.0,,,,
401,10/06/20 08:00:00,3.683,0.0,,,,
402,10/06/20 10:00:00,3.683,118.4,,,,
403,10/06/20 12:00:00,3.683,721.2,,,,
404,10/06/20 14:00:00,3.788,279.9,,,,
405,10/06/20 16:00:00,3.788,172.2,,,,
406,10/06/20 18:00:00,3.788,0.0,,,,
407,10/06/20 20:00:00,3.893,0.0,,,,
408,10/06/20 22:00:00,3.893,0.0,,,,
409,10/07/20 00:00:00,3.893,0.0,,,,
410,10/07/20 02:00:00,3.893,0.0,,,,
411,10/07/20 04:00:00,3.788,0.0,,,,
412,10/07/20 06:00:00,3.788,0.0,,,,
413,10/07/20 08:00:00,3.788,0.0,,,,
414,10/07/20 10:00:00,3.788,86.1,,,,
415,10/07/20 12:00:00,3.893,139.9,,,,
416,10/07/20 14:00:00,3.893,193.8,,,,
417,10/07/20 16:00:00,3.893,53.8,,,,
418,10/07/20 18:00:00,3.893,0.0,,,,
419,10/07/20 20:00:00,3.893,0.0,,,,
420,10/07/20 22:00:00,3.893,0.0,,,,
421,10/08/20 00:00:00,3.998,0.0,,,,
422,10/08/20 02:00:00,3.998,0.0,,,,
423,10/08/20 04:00:00,3.998,0.0,,,,
